date,½µÓê¾ùÖµ,Õô·¢,flow
2020/4/30,0,2.2,15.5
2020/5/1,0,1.9,13.9
2020/5/2,15.17,1.3,20.6
2020/5/3,0.17,1.3,32.4
2020/5/4,0.17,2.9,26.1
2020/5/5,14.67,1.9,29
2020/5/6,14.58,3.1,30
2020/5/7,3.42,2,38.7
2020/5/8,0,1.8,30.2
2020/5/9,15.83,3.4,23.7
2020/5/10,0,2.4,50.9
2020/5/11,1.67,2.3,36.5
2020/5/12,0,5.1,28.9
2020/5/13,0,6.9,23
2020/5/14,0,3.6,22.8
2020/5/15,17.58,3.9,13.9
2020/5/16,24.67,2.7,33.2
2020/5/17,0.25,2.5,63.1
2020/5/18,1.17,2.6,50.5
2020/5/19,0,5.3,40.5
2020/5/20,3.42,4.3,18
2020/5/21,11.92,1.7,50.5
2020/5/22,0,2.9,46.7
2020/5/23,0,2.4,38.1
2020/5/24,0,5.1,25
2020/5/25,46.67,5.1,27.7
2020/5/26,4.5,1.5,103
2020/5/27,0.08,1,100
2020/5/28,0,2.4,69.6
2020/5/29,10.58,2.5,41.4
2020/5/30,30.33,3.1,78.3
2020/5/31,5.67,4.2,118
2020/6/1,4.25,3.7,84.5
2020/6/2,17.58,0.5,68.2
2020/6/3,24.25,1.3,128
2020/6/4,43.08,1.1,240
2020/6/5,47.67,1.1,621
2020/6/6,1.92,1.8,456
2020/6/7,16.17,2.7,231
2020/6/8,2.75,1.2,218
2020/6/9,4.33,1.6,127
2020/6/10,1.17,1.1,109
2020/6/11,7.92,2.5,99.5
2020/6/12,0,3.5,91.8
2020/6/13,0,4,78.5
2020/6/14,0,4.4,66.3
2020/6/15,0,4.9,45.5
2020/6/16,0,2.8,47.1
2020/6/17,0,5,34.9
2020/6/18,0,4.5,38.3
2020/6/19,10.92,3.2,27.2
2020/6/20,11.33,4.5,39.8
2020/6/21,0.08,2.8,44.1
2020/6/22,2.33,2.8,30.5
2020/6/23,5.75,4.4,28.8
2020/6/24,13.83,2.9,33.2
2020/6/25,15.08,4.2,45.3
2020/6/26,25.33,3.2,46.9
2020/6/27,0,3.5,90.3
2020/6/28,0,3.8,52
2020/6/29,1,3.6,34.7
2020/6/30,13.58,3.3,40
2020/7/1,29,3.2,109
2020/7/2,19.17,3.6,95.4
2020/7/3,11.33,2.1,99.1
2020/7/4,2.92,2.6,73.5
2020/7/5,0.17,2.8,55.7
2020/7/6,0,3.5,54.7
2020/7/7,0.25,3,48.3
2020/7/8,39.67,2.9,41.5
2020/7/9,19.5,1.4,143
2020/7/10,2.17,0.7,132
2020/7/11,0,3.1,88.2
2020/7/12,0,4.1,72.3
2020/7/13,0,4.5,56.1
2020/7/14,0.25,5.4,42.9
2020/7/15,0,5.1,38.3
2020/7/16,10.58,5.4,40
2020/7/17,0.17,4.3,39.8
2020/7/18,0,4.2,33.8
2020/7/19,0,5.5,19.2
2020/7/20,1.25,4.9,15.9
2020/7/21,0,6.1,19
2020/7/22,0,5.8,18.7
2020/7/23,0,6.3,15
2020/7/24,7.5,5.6,17.7
2020/7/25,1.58,3.8,20
2020/7/26,8.25,5.2,20.6
2020/7/27,0,4.4,25.5
2020/7/28,0.25,5.6,18.6
2020/7/29,3,5.8,19.8
2020/7/30,0.5,6.3,19.3
2020/7/31,0,5.6,13.2
2020/8/1,0,7.6,15
2020/8/2,0,6.4,12.1
2020/8/3,0,4.9,12.2
2020/8/4,8.67,4.2,25.9
2020/8/5,2.83,3.2,25.7
2020/8/6,0,4,19.5
2020/8/7,0,4.7,14.3
2020/8/8,0,5.2,16.6
2020/8/9,0,5.1,18.7
2020/8/10,0,5.2,14.3
2020/8/11,0.5,6.2,10.1
2020/8/12,0.08,5.4,10.3
2020/8/13,0,5.7,10.7
2020/8/14,1.42,7.5,10
2020/8/15,0,6.4,8.06
2020/8/16,0,7.5,7.36
2020/8/17,0,6.3,7.9
2020/8/18,0,6.1,7.18
2020/8/19,0,5.9,6.82
2020/8/20,0.25,5.9,6.75
2020/8/21,0.83,6.1,6.33
2020/8/22,3.83,6.9,6.99
2020/8/23,6.58,6.5,6.63
2020/8/24,0,5.1,7.52
2020/8/25,1.67,5.7,8.32
2020/8/26,3.08,4.7,9.3
2020/8/27,18.33,3.9,13.6
2020/8/28,4,2.9,34.8
2020/8/29,0.33,5.5,19.2
2020/8/30,0,6.4,15.5
2020/8/31,0,6.2,10.2
2020/9/1,0.33,5.7,10.2
2020/9/2,0,4.7,10
2020/9/3,0,6.6,10
2020/9/4,0.75,3.9,10
2020/9/5,0,4.2,9.72
2020/9/6,0,7,8.99
2020/9/7,25.5,3.9,8.23
2020/9/8,14.67,1.7,20.6
2020/9/9,0,3.2,36.4
2020/9/10,20,5.1,19.7
2020/9/11,6.33,2.1,55.3
2020/9/12,0,4.7,25.9
2020/9/13,1.75,2.9,15.3
2020/9/14,1.17,2.1,15.6
2020/9/15,0,1.6,15.7
2020/9/16,0,1.9,12.6
2020/9/17,3.5,4.1,12.1
2020/9/18,36.67,5.2,12.5
2020/9/19,34.5,1.5,104
2020/9/20,5.75,1.9,109
2020/9/21,0,3.1,67.4
2020/9/22,7.42,1.4,45.4
2020/9/23,15.92,1,40.6
2020/9/24,0.33,1.5,59.5
2020/9/25,0.08,2.8,60.2
2020/9/26,7,2,41.3
2020/9/27,16.17,0.9,41.9
2020/9/28,0.75,1,59.3
2020/9/29,9,0.7,53.2
2020/9/30,0,3.9,55.8
2020/10/1,0,3,40.3
2020/10/2,0,2.9,37.8
2020/10/3,0,3.5,32.5
2020/10/4,13.33,5.4,26.9
2020/10/5,0,5.8,34.1
2020/10/6,0.08,3.4,30.4
2020/10/7,0,4.6,22.8
2020/10/8,0,4.6,23.8
2020/10/9,0,4.4,15.6
2020/10/10,0,4.4,12.8
2020/10/11,0,3.1,15.4
2020/10/12,0,4.8,16.1
2020/10/13,0,3,9.97
2020/10/14,0,3.6,12.1
2020/10/15,0,3.2,13.8
2020/10/16,0.92,2,11
2020/10/17,0.08,3.5,12.1
2020/10/18,0,3.5,11.5
2020/10/19,0,2.7,11.8
2020/10/20,0,2.5,13.4
2020/10/21,0.67,2,11.5
2020/10/22,0,4.7,10.6
2020/10/23,0,4.7,10.4
2020/10/24,0,2.9,10.5
2020/10/25,0.17,2,13.5
2020/10/26,0,2.4,10.9
2020/10/27,0,3.1,13.7
2020/10/28,0,3.2,10.7
2020/10/29,0,2.7,10
2020/10/30,0,3.2,9.61
2020/10/31,0,3,13
2020/11/1,0,2.2,8.98
2020/11/2,0,4.3,9.22
2020/11/3,0,5.9,8.56
2020/11/4,0,2.8,9.09
2020/11/5,0,1.9,8.2
2020/11/6,0.25,1.9,8.49
2020/11/7,0.08,2.2,7.24
2020/11/8,0,5.8,7.3
2020/11/9,0,3.3,6.93
2020/11/10,0,2.3,7
2020/11/11,0,3,7.19
2020/11/12,0,2.2,6.74
2020/11/13,0,2.6,5.89
2020/11/14,0,2.5,6.14
2020/11/15,0,1.8,6.42
2020/11/16,0,1.4,6.57
2020/11/17,0,0.8,6.88
2020/11/18,0,1.4,6.84
2020/11/19,0,1.3,6.59
2020/11/20,0,3.5,6.67
2020/11/21,0.58,1.9,6.42
2020/11/22,0.17,2.6,6.29
2020/11/23,8,3.1,6.26
2020/11/24,0,1.6,6.31
2020/11/25,0,1.6,6.42
2020/11/26,0,2.8,6.21
2020/11/27,0,2.5,6.22
2020/11/28,0.08,2.8,6.52
2020/11/29,0,2.3,6.11
2020/11/30,0,2.5,6.5
2020/12/1,0,2.5,6.55
2020/12/2,0,2.5,6.23
2020/12/3,0,3.7,5.94
2020/12/4,0,3,5.68
2020/12/5,0,2.5,5.35
2020/12/6,0,1.2,5.95
2020/12/7,0,1.4,5.58
2020/12/8,0,2.3,4.83
2020/12/9,0,1.1,5.26
2020/12/10,0.08,0.9,5.48
2020/12/11,0,0.9,6.61
2020/12/12,0,1.6,6.83
2020/12/13,10,1.6,6.76
2020/12/14,4.33,2.3,7.69
2020/12/15,1.67,1.7,7.02
2020/12/16,0.67,1.3,7.06
2020/12/17,1.83,0.6,7.56
2020/12/18,4.58,0.5,7.3
2020/12/19,0.17,2.3,6.86
2020/12/20,0,2.2,6.71
2020/12/21,0,1.5,7
2020/12/22,0.5,0.5,6.95
2020/12/23,1,0.7,7
2020/12/24,0,1.4,7.16
2020/12/25,0,1.3,6.94
2020/12/26,0.83,1.2,6.87
2020/12/27,0.42,0.2,6.67
2020/12/28,0,1.4,6.63
2020/12/29,2,1.3,6.82
2020/12/30,0,3.9,7.29
2020/12/31,0,2.2,6.67
2021/1/1,0,1.9,6.25
2021/1/2,0,1.2,6.25
2021/1/3,0,1.1,6.69
2021/1/4,0,0.8,6.43
2021/1/5,0,0.9,13.9
2021/1/6,0.67,1.2,9.77
2021/1/7,0.92,1.7,6.07
2021/1/8,0,2.1,6.66
2021/1/9,0,1.7,6.21
2021/1/10,0,1.4,6.56
2021/1/11,0,1.6,5.92
2021/1/12,0,1.7,5.64
2021/1/13,0,1.1,8.62
2021/1/14,0,1.3,5.67
2021/1/15,0,1.2,8.36
2021/1/16,0.08,2.6,6.7
2021/1/17,0,1.9,5.61
2021/1/18,0,1.7,6.37
2021/1/19,0,1.5,5.04
2021/1/20,0,0.9,7.62
2021/1/21,0,0.7,5.09
2021/1/22,0.33,0.1,6.16
2021/1/23,0,1.4,6.61
2021/1/24,0,1.4,5.17
2021/1/25,0.58,1.2,5.51
2021/1/26,0.33,0.8,5.27
2021/1/27,1.42,0.6,4.89
2021/1/28,0,2.2,8.36
2021/1/29,0,1.8,5.16
2021/1/30,0,1.2,8.18
2021/1/31,0,1.3,4.96
2021/2/1,0,1.4,6.64
2021/2/2,0,2.1,7.32
2021/2/3,0.08,1.6,8.16
2021/2/4,0,1.6,4.88
2021/2/5,0,0.7,5.3
2021/2/6,0,1.6,4.9
2021/2/7,0,1.6,6.33
2021/2/8,0.17,2.6,4.87
2021/2/9,10.33,0.8,7.76
2021/2/10,34.17,0.5,8.29
2021/2/11,1.75,0.1,26.3
2021/2/12,0.58,1.4,22
2021/2/13,0.08,1.5,8.41
2021/2/14,0,2,10.6
2021/2/15,0,2.2,5.74
2021/2/16,2.92,1,9.84
2021/2/17,0,2.6,5.52
2021/2/18,0,3.4,9.22
2021/2/19,0,2.3,6.56
2021/2/20,0,2.5,6.6
2021/2/21,1.17,1.9,5.13
2021/2/22,2.5,0.1,7.42
2021/2/23,0.25,2.4,5.15
2021/2/24,0,2.7,8.3
2021/2/25,4.5,0.1,5.48
2021/2/26,15.25,1.1,9.9
2021/2/27,0,1.9,14.7
2021/2/28,0,1,13
2021/3/1,4.75,0.6,7.1
2021/3/2,0.42,3.9,11.3
2021/3/3,2.58,1.1,5.23
2021/3/4,8.75,0.2,8.19
2021/3/5,33.67,0.4,24.3
2021/3/6,3.92,0.6,76.1
2021/3/7,0.08,1.5,51.2
2021/3/8,1.25,0.9,27.7
2021/3/9,1.17,0.4,22.8
2021/3/10,6.58,0.8,20.2
2021/3/11,2.17,0.6,19.6
2021/3/12,0,1.4,23.2
2021/3/13,1.58,0.5,17.8
2021/3/14,0.25,0.9,16.7
2021/3/15,0,1.6,14.3
2021/3/16,0,1.1,7.35
2021/3/17,0.17,2.4,8.85
2021/3/18,0.17,1.8,8.7
2021/3/19,13.33,2,8.12
2021/3/20,7.92,3.1,14.3
2021/3/21,2.17,2.7,23.1
2021/3/22,0,2.4,20
2021/3/23,3.25,2.2,11.4
2021/3/24,0,2.5,16.9
2021/3/25,0,2.8,13.9
2021/3/26,0,2.5,11.4
2021/3/27,3.58,2.4,10.8
2021/3/28,0,2.1,8.11
2021/3/29,7.67,1.9,7.25
2021/3/30,8.5,0.9,6.8
2021/3/31,8.92,0.8,36.8
2021/4/1,1.17,0.6,25.3
2021/4/2,6.75,2,32.2
2021/4/3,0.42,3.2,27.3
2021/4/4,0.08,3.9,27.7
2021/4/5,0,3.5,27.7
2021/4/6,0,2.1,17
2021/4/7,3.17,2.6,22
2021/4/8,0.58,3,21.2
2021/4/9,0,4.9,17
2021/4/10,0.58,3.5,12.9
2021/4/11,2,1.6,10.3
2021/4/12,7.33,0.9,9.53
2021/4/13,0.58,2.6,8.93
2021/4/14,19.25,1.2,14.7
2021/4/15,0.25,1,21.2
2021/4/16,2.83,1.6,25.1
2021/4/17,0,5.1,19.8
2021/4/18,0.17,2.7,15.7
2021/4/19,0,3.1,16.4
2021/4/20,0,4.5,16.4
2021/4/21,0,4.7,14.5
2021/4/22,3.92,2.8,9.8
2021/4/23,0,5.7,13.9
2021/4/24,13.17,4.1,11.3
2021/4/25,1.42,2.2,11
2021/4/26,0.58,1.9,12.3
2021/4/27,10.92,1.4,12.8
2021/4/28,9.42,1.3,16.3
2021/4/29,0,3.8,23.5
2021/4/30,0,4.1,22.4
2021/5/1,0,4.2,16.2
2021/5/2,0,5.8,15.1
2021/5/3,2.42,4,13.9
2021/5/4,18.17,1,18.2
2021/5/5,0.17,3.4,30
2021/5/6,4.75,1.8,31.6
2021/5/7,12.58,1.4,26.6
2021/5/8,7.75,1.3,36.8
2021/5/9,0,2.5,45.3
2021/5/10,0.33,3,38.5
2021/5/11,17.92,1.8,35.6
2021/5/12,22.75,1.4,50.9
2021/5/13,5.75,2.1,98.3
2021/5/14,0,3.7,77.3
2021/5/15,0,5,51.9
2021/5/16,29.42,3.1,38.9
2021/5/17,66.25,1.4,85.9
2021/5/18,17.17,1.9,596
2021/5/19,100,1.8,359
2021/5/20,71.17,1.4,984
2021/5/21,72.75,1.3,998
2021/5/22,40.08,0.8,1330
2021/5/23,31,0.7,464
2021/5/24,10.63,1.3,407
2021/5/25,0.42,0.9,284
2021/5/26,40.58,1.3,152
2021/5/27,14.75,1.5,193
2021/5/28,9,1,204
2021/5/29,25.17,1.3,230
2021/5/30,0,1.8,247
2021/5/31,18,3,131
2021/6/1,8.17,1.1,130
2021/6/2,18.25,1.3,123
2021/6/3,39.08,1.6,172
2021/6/4,19.17,2,390
2021/6/5,0.92,2.1,324
2021/6/6,0.08,3.8,153
2021/6/7,0,5.1,105
2021/6/8,0,3.3,89.7
2021/6/9,18,3.4,81.5
2021/6/10,6.33,3.6,102
2021/6/11,6.67,2.8,66.5
2021/6/12,8.5,3,62.2
2021/6/13,1.58,2.6,85.2
2021/6/14,0,3.3,73.7
2021/6/15,0,4.4,60.6
2021/6/16,0.33,3.6,47.7
2021/6/17,0.42,3,41.7
2021/6/18,3.17,4.8,41.9
2021/6/19,13.58,3.7,41.4
2021/6/20,26.92,2.2,69.7
2021/6/21,16.5,3.2,112
2021/6/22,0.25,2.3,127
2021/6/23,0,2.8,87.6
2021/6/24,0,2.8,63.1
2021/6/25,0,3.4,56.5
2021/6/26,0.5,3.6,50.1
2021/6/27,37.17,3.4,45.1
2021/6/28,7.25,1.2,110
2021/6/29,14.33,1,108
2021/6/30,90.5,2.6,435
2021/7/1,21,1.3,779
2021/7/2,0.33,1.9,310
2021/7/3,0,3.1,152
2021/7/4,0.17,3.9,105
2021/7/5,0,6,88.4
2021/7/6,0,3.9,67.8
2021/7/7,0,4.5,55.1
2021/7/8,0,4.8,54.9
2021/7/9,0,5.5,51.4
2021/7/10,0,4.6,41.1
2021/7/11,0,5.8,40
2021/7/12,0,4,38
2021/7/13,0,4.9,30.6
2021/7/14,0,6.5,28.5
2021/7/15,0,6.5,22
2021/7/16,0,7.3,27.1
2021/7/17,0,6.3,26.3
2021/7/18,0.58,7,20.4
2021/7/19,0,5.4,22.4
2021/7/20,2.33,4.3,25.5
2021/7/21,0,8,17.4
2021/7/22,0.5,6.7,23.2
2021/7/23,1.25,6.3,28.5
2021/7/24,5.75,3.4,26.5
2021/7/25,0,3.5,25.5
2021/7/26,2.67,2.8,27.9
2021/7/27,3,2.6,21.4
2021/7/28,5.42,5.3,21.1
2021/7/29,3.67,4.9,33.7
2021/7/30,8.75,4,25.5
2021/7/31,1.75,4.4,32.9
2021/8/1,13.75,4.5,37.6
2021/8/2,0.17,4.7,48.9
2021/8/3,1.33,4.3,40.6
2021/8/4,12.33,2.4,33.8
2021/8/5,0.5,3.5,36.1
2021/8/6,0.08,3.4,37.4
2021/8/7,0.08,3.8,31
2021/8/8,0,3.7,24.9
2021/8/9,13.33,4.1,23
2021/8/10,4.33,3.2,34.3
2021/8/11,0.08,3,42.2
2021/8/12,22.83,2.5,40.9
2021/8/13,6.5,2.5,54.6
2021/8/14,16,2.8,57.5
2021/8/15,22.25,3.9,67.6
2021/8/16,13.92,2.5,118
2021/8/17,37.67,3.4,105
2021/8/18,0,3,243
2021/8/19,0,2.9,109
2021/8/20,11.08,4.3,76.6
2021/8/21,33.25,3.4,65.1
2021/8/22,6.08,4,76
2021/8/23,0.5,3.1,59.4
2021/8/24,0,4.2,38.4
2021/8/25,0,4.8,31.4
2021/8/26,13.75,5.6,27.4
2021/8/27,3.33,4.6,29.9
2021/8/28,0,5.5,26.3
2021/8/29,0,4.9,19.8
2021/8/30,0,5.9,18.5
2021/8/31,0,5.6,18.2
2021/9/1,0,5,16.7
2021/9/2,0.92,6,14.2
2021/9/3,12.33,7.1,17.9
2021/9/4,0,4.9,23
2021/9/5,0,4.9,17.2
2021/9/6,13.25,7.5,8.44
2021/9/7,17.92,5.8,19.3
2021/9/8,17.83,4.5,37.2
2021/9/9,3.83,5.5,59.1
2021/9/10,0,4.9,31.6
2021/9/11,0,5.8,26.2
2021/9/12,0.25,5.5,21.1
2021/9/13,0.25,3.2,14.4
2021/9/14,0.17,4.7,19.2
2021/9/15,0,5.4,17.5
2021/9/16,0,5.7,10.2
2021/9/17,0,5.1,12
2021/9/18,0,3.6,13.4
2021/9/19,0,3.2,14.3
2021/9/20,7.83,5,15.2
2021/9/21,0,4.9,17.8
2021/9/22,0,4.9,12.1
2021/9/23,2.75,4.4,14.9
2021/9/24,0,6,13.7
2021/9/25,0,4.3,12.4
2021/9/26,0,4.7,13.1
2021/9/27,0,4.9,15.3
2021/9/28,0,4.5,7.38
2021/9/29,4.92,3.8,9.05
2021/9/30,0.08,4,10.6
2021/10/1,0,4.3,9.23
2021/10/2,0,4.8,9.97
2021/10/3,0,5.3,11.1
2021/10/4,0,4.3,8.8
2021/10/5,0,5.7,11.9
2021/10/6,0,4.1,10.6
2021/10/7,3.92,4,9.04
2021/10/8,0.17,3.2,10.8
2021/10/9,0,4.1,10.8
2021/10/10,0,3.2,8.89
2021/10/11,0,7.5,8.54
2021/10/12,1.17,4.3,10.7
2021/10/13,2.17,2.2,9.84
2021/10/14,1.67,1.8,11.8
2021/10/15,0.17,2.7,9.15
2021/10/16,0.17,6.9,8.05
2021/10/17,2.92,5.5,9.79
2021/10/18,0.08,2.3,11.1
2021/10/19,7.83,2.2,9.58
2021/10/20,27.33,1.3,12.7
2021/10/21,9.5,1.5,31.2
2021/10/22,0.08,3.5,31.8
2021/10/23,0.42,1.4,20.3
2021/10/24,0.08,0.6,11.6
2021/10/25,0,2.2,9.88
2021/10/26,0.25,1.9,12.5
2021/10/27,3.08,1.3,11.5
2021/10/28,0.5,1.5,12
2021/10/29,0,1.9,11
2021/10/30,0,2.6,10.1
2021/10/31,3.58,2.2,8.31
2021/11/1,2,1.1,24.3
2021/11/2,0.33,1.6,12.3
2021/11/3,1.08,1.2,11.4
2021/11/4,3.17,0.2,13.7
2021/11/5,27.58,0.2,13.4
2021/11/6,0.08,1.5,26.3
2021/11/7,16.67,2.1,31.9
2021/11/8,0,4.3,30.6
2021/11/9,0,3.5,25.9
2021/11/10,0,2.6,16.9
2021/11/11,0,2.8,11.9
2021/11/12,1.42,1.6,10.5
2021/11/13,0.33,1.7,12.5
2021/11/14,0,1.6,8
2021/11/15,0.08,1.2,11.7
2021/11/16,3.08,0.5,15.4
2021/11/17,15.92,0.3,29.5
2021/11/18,0,0.9,25.9
2021/11/19,0,1.5,29.4
2021/11/20,0,1.1,26.5
2021/11/21,30.08,1.3,24.7
2021/11/22,1.58,2.2,54.8
2021/11/23,0.08,2.6,54.6
2021/11/24,0,1.7,28.9
2021/11/25,0,1.6,17.1
2021/11/26,0,2,21.3
2021/11/27,0,1.4,16
2021/11/28,0,0.9,12.2
2021/11/29,0,0.8,13.1
2021/11/30,0,2.6,13.7
2021/12/1,0,2.7,10.5
2021/12/2,0,1.7,8.82
2021/12/3,0,1.9,8.52
2021/12/4,0,1.2,11.2
2021/12/5,0,1.2,8.68
2021/12/6,0,1,8.64
2021/12/7,0,2.1,9.63
2021/12/8,0,1.4,8.14
2021/12/9,0,1.2,11.7
2021/12/10,0,0.8,8.29
2021/12/11,0,0.8,8.98
2021/12/12,0.33,1.4,8.25
2021/12/13,0,2.6,8.88
2021/12/14,0,0.8,8.54
2021/12/15,13.17,0.1,7.6
2021/12/16,1.08,0.2,13.6
2021/12/17,0,3.1,17.5
2021/12/18,0,2.1,9.93
2021/12/19,0,1.4,11.8
2021/12/20,5.42,0.2,10.7
2021/12/21,9.25,0.4,12.8
2021/12/22,0.08,1.3,12.6
2021/12/23,0,0.4,13.8
2021/12/24,0,1.1,10
2021/12/25,0.17,2.4,11.1
2021/12/26,0,2.8,13
2021/12/27,0.08,1.6,9.12
2021/12/28,2.42,0.2,8.02
2021/12/29,0.17,0.7,10.6
2021/12/30,0,0.9,8.29
2021/12/31,0,0.7,10.8
